ID,Nombre,Equipo,Puntaje,Competencias
1941,Sabaleto,Cruzeiro,96.6,1
8759,Sedipeda,Atletico Mineiro,76.2,2
9085,Dicodiso,Santos,69.4,10
8072,Mifimafi,Flamengo,88.0,12
1393,Mare,Atletico Mineiro,88.8,15
6926,Davajaro,Internacional,55.2,35
7482,Redare,Palmeiras,61.0,37
4272,Repe,Fluminense,67.5,8
8143,Cocoluno,Fluminense,73.9,2
2121,Dinoco,Atletico Mineiro,71.9,9
4472,Penovato,Santos,85.1,38
7130,Mano,Sao Paulo,82.4,28
7749,Filesa,Santos,78.4,38
9273,Lefipa,Fluminense,61.9,8
1620,Vaso,Cruzeiro,76.1,32
5328,Fefiva,Internacional,77.2,37
6371,Coca,Flamengo,59.8,19
8941,Cadatofe,Vasco da Gama,58.0,36
1491,Renami,Cruzeiro,99.0,28
630,Japa,Atletico Mineiro,62.2,29
704,Matovafi,Gremio,74.8,28
764,Roja,Flamengo,91.5,37
5851,Relu,Corinthians,89.0,40
5732,Fimanolu,Botafogo,89.7,10
3312,Maredi,Sao Paulo,92.9,38
7234,Safimi,Santos,88.2,5
7416,Vafeda,Botafogo,57.1,11
4757,Roja,Flamengo,67.5,24
9298,Noletisa,Sao Paulo,74.9,27
9887,Jacasepa,Palmeiras,63.9,39
7984,Vasatiro,Corinthians,63.9,38
1683,Cose,Corinthians,76.7,5
4009,Luvase,Santos,82.2,20
8252,Miro,Cruzeiro,82.1,19
3202,Cosare,Internacional,53.1,12
3276,Palucano,Cruzeiro,56.7,21
3319,Fero,Vasco da Gama,83.5,9
4486,Coroseno,Fluminense,80.4,19
3885,Mibami,Vasco da Gama,72.0,10
6404,Rosa,Corinthians,55.9,4
6638,Balefi,Corinthians,88.2,40
8050,Mina,Sao Paulo,91.1,17
4947,Misoti,Santos,81.8,39
989,Lubaco,Internacional,62.9,39
1899,Torore,Flamengo,67.5,25
1294,Titipe,Santos,93.6,15
9851,Redipaco,Sao Paulo,93.5,30
3986,Tocama,Cruzeiro,60.6,6
7133,Pemiroso,Corinthians,84.5,9
2048,Naseba,Fluminense,55.8,31
5537,Nofitiro,Sao Paulo,89.0,37
1791,Caropa,Fluminense,55.4,28
5184,Vafi,Atletico Mineiro,63.1,18
3817,Damami,Sao Paulo,83.5,1
623,Banajama,Botafogo,66.7,1
2064,Tocano,Sao Paulo,69.2,20
2938,Toparo,Corinthians,87.8,38
6300,Naredadi,Sao Paulo,94.9,13
7675,Fise,Cruzeiro,54.6,39
5000,Jatoto,Atletico Mineiro,68.5,36
9603,Cama,Internacional,69.9,10
2140,Rofejana,Palmeiras,87.6,8
1590,Masesano,Gremio,78.7,31
8664,Jarocaro,Botafogo,98.1,17
8885,Miti,Atletico Mineiro,61.4,5
7065,Sevanano,Sao Paulo,88.2,27
4058,Dafe,Corinthians,78.6,12
9266,Masoja,Atletico Mineiro,50.1,40
4117,Fefi,Atletico Mineiro,58.8,40
2636,Nada,Cruzeiro,92.8,37
6902,Ledaroso,Flamengo,93.0,24
992,Sefemi,Corinthians,97.7,37
2459,Basolu,Botafogo,67.6,28
886,Nanojama,Santos,50.4,15
3569,Naco,Corinthians,87.2,8
2632,Cofesoba,Sao Paulo,92.5,10
1364,Norodi,Cruzeiro,94.9,8
5159,Japeso,Cruzeiro,69.4,2
7627,Pema,Santos,68.3,20
2384,Jati,Flamengo,60.3,5
8015,Cofeluma,Cruzeiro,95.9,38
7887,Tomacolu,Atletico Mineiro,89.1,32
6888,Soma,Internacional,52.1,11
8096,Pesofiba,Internacional,73.0,3
8595,Jamaba,Cruzeiro,59.5,39
6664,Naremise,Corinthians,69.1,12
2042,Fire,Corinthians,73.6,23
2349,Roro,Botafogo,99.3,1
6635,Dafica,Atletico Mineiro,75.2,17
9671,Repato,Corinthians,90.0,14
27,Masenoma,Palmeiras,68.9,19
1475,Sarecore,Botafogo,51.0,12
9662,Roca,Corinthians,51.3,6
3488,Sodaso,Atletico Mineiro,67.3,21
2589,Reso,Sao Paulo,59.3,12
2182,Casemiti,Flamengo,51.5,33
6330,Paja,Internacional,57.0,13
8860,Tidisofe,Flamengo,63.0,37
4434,Pavaba,Palmeiras,62.4,11
6444,Sanati,Internacional,94.0,2
4882,Fese,Flamengo,57.5,27
1117,Tipa,Atletico Mineiro,66.2,37
8492,Lepafe,Santos,59.1,14
3773,Timicafe,Palmeiras,55.0,31
442,Vapetopa,Atletico Mineiro,86.8,10
3414,Nasa,Palmeiras,95.8,22
269,Sevama,Santos,88.2,11
3542,Jadatofe,Palmeiras,87.2,5
7493,Luroca,Cruzeiro,78.9,10
533,Nato,Sao Paulo,96.5,20
6797,Fese,Vasco da Gama,80.0,10
8456,Javatoja,Corinthians,65.3,26
8035,Sape,Santos,55.5,9
5285,Fica,Cruzeiro,99.5,4
5647,Relu,Palmeiras,78.2,35
9638,Setito,Internacional,69.0,15
9847,Fele,Palmeiras,96.3,40
5309,Dipe,Internacional,97.5,35
9735,Mape,Sao Paulo,95.4,33
3560,Tisefina,Botafogo,50.4,21
9692,Misobale,Fluminense,74.1,27
5576,Seva,Santos,95.0,5
9665,Pedava,Gremio,90.0,20
6770,Basesa,Botafogo,56.7,33
30,Jaro,Atletico Mineiro,67.0,22
5745,Sefefena,Gremio,83.1,25
3981,Reja,Internacional,53.8,30
9038,Soda,Atletico Mineiro,63.2,16
1296,Nopevaca,Cruzeiro,65.6,19
1020,Tirejasa,Gremio,54.6,38
466,Reca,Cruzeiro,70.4,1
3840,Norova,Sao Paulo,80.5,4
5442,Valuja,Flamengo,98.1,4
1775,Lufimase,Botafogo,87.5,9
9464,Dijabano,Santos,86.7,13
3658,Sedilu,Cruzeiro,70.2,23
4625,Bada,Vasco da Gama,82.7,30
3845,Peroreja,Flamengo,95.4,6
3199,Tidaro,Fluminense,84.5,26
1509,Tiso,Botafogo,55.6,20
8262,Lurero,Palmeiras,99.5,33
5299,Danafina,Flamengo,90.4,29
4460,Bamipa,Internacional,89.5,6
6925,Tipemi,Sao Paulo,54.1,5
9019,Feda,Fluminense,81.8,36
5797,Panole,Atletico Mineiro,85.7,34
3162,Romiso,Palmeiras,52.5,12
8986,Nasere,Sao Paulo,97.6,24
1252,Jato,Botafogo,93.8,40
2804,Nadami,Fluminense,56.6,35
5549,Coso,Santos,58.8,30
4048,Pefeso,Gremio,96.4,12
3989,Jarose,Palmeiras,98.1,7
3559,Varesadi,Botafogo,88.9,29
2532,Ropepa,Santos,67.1,26
6491,Dapetole,Gremio,69.6,2
1302,Vanodi,Corinthians,98.0,3
4537,Masale,Gremio,83.0,4
7370,Romimana,Vasco da Gama,67.0,22
1082,Satinono,Internacional,99.4,34
2752,Fijanada,Sao Paulo,98.3,15
2343,Dalufe,Flamengo,59.5,20
9407,Panasena,Sao Paulo,94.7,38
4994,Miso,Atletico Mineiro,61.6,35
7703,Dimato,Vasco da Gama,50.6,39
9795,Miremilu,Gremio,53.3,12
1873,Pevada,Santos,53.0,35
3413,Dareroti,Gremio,56.7,12
2253,Rose,Atletico Mineiro,93.1,37
1757,Fidatidi,Internacional,80.3,9
3006,Nojareba,Cruzeiro,54.4,27
8076,Naco,Cruzeiro,65.2,18
9050,Pena,Palmeiras,50.6,12
4601,Lenoco,Gremio,97.4,15
4157,Cotida,Flamengo,66.7,14
3778,Pacoco,Cruzeiro,86.9,25
5650,Dica,Gremio,93.1,4
341,Pena,Gremio,80.5,3
776,Cotile,Palmeiras,73.2,32
2392,Fica,Corinthians,50.0,31
1401,Mica,Internacional,88.3,22
2995,Noferose,Vasco da Gama,69.7,14
8573,Senanaca,Santos,70.5,28
8514,Vaca,Fluminense,95.8,8
3075,Soti,Atletico Mineiro,59.4,4
7567,Soba,Santos,78.5,4
1277,Naro,Atletico Mineiro,70.0,37
5119,Diso,Corinthians,55.7,13
2541,Milelu,Gremio,64.0,37
1926,Balupa,Vasco da Gama,65.6,26
1264,Reba,Cruzeiro,50.3,5
626,Cole,Fluminense,60.3,20
3745,Caso,Botafogo,50.8,24
9673,Lena,Vasco da Gama,68.7,24
2531,Dale,Flamengo,52.6,20
2535,Vaca,Internacional,59.1,28
7466,Lufipeco,Atletico Mineiro,72.5,37
4943,Fitimale,Vasco da Gama,92.8,39
2432,Diti,Corinthians,70.7,1
8808,Fipapa,Gremio,88.7,39
7662,Nafiresa,Corinthians,93.3,3
9975,Ferosope,Vasco da Gama,93.9,27
8200,Rofe,Corinthians,81.5,18
2167,Nofesafe,Botafogo,90.7,5
3920,Vare,Botafogo,93.9,8
3871,Daferopa,Botafogo,98.5,11
7522,Baba,Botafogo,87.4,10
1513,Toti,Flamengo,86.2,40
224,Dami,Gremio,91.3,4
3853,Sadito,Santos,77.0,23
136,Diba,Cruzeiro,58.1,8
6723,Recomi,Internacional,54.7,7
7444,Mato,Santos,90.6,15
7932,Care,Internacional,72.8,13
6310,Fito,Santos,72.6,7
8420,Vasema,Botafogo,55.3,1
1580,Satipaca,Botafogo,77.8,19
5789,Pemarodi,Botafogo,60.5,4
4834,Ludimi,Botafogo,92.8,12
2798,Milufeno,Santos,83.1,38
9120,Nocaso,Internacional,52.2,10
5413,Fecovapa,Sao Paulo,98.9,36
615,Feludija,Internacional,62.2,8
7267,Nodiro,Gremio,67.8,6
9697,Finonama,Santos,86.9,3
7720,Lesofi,Cruzeiro,66.0,29
2957,Totinova,Internacional,82.6,6
9398,Dafijadi,Internacional,93.7,16
8191,Macona,Santos,74.5,30
9281,Nopa,Gremio,80.6,14
3264,Dabamama,Palmeiras,68.9,23
4416,Nosacati,Fluminense,64.0,24
4412,Sasepeda,Gremio,53.8,14
7962,Fifiluda,Flamengo,59.6,37
4796,Baluna,Sao Paulo,65.4,32
3842,Tiba,Palmeiras,86.2,22
4908,Luso,Botafogo,58.1,40
8340,Selucana,Internacional,56.4,13
9182,Diva,Flamengo,65.0,14
8633,Dase,Internacional,88.6,14
6625,Danava,Botafogo,98.0,25
5763,Socotope,Corinthians,89.6,19
6263,Leti,Botafogo,89.6,18
3164,Dape,Fluminense,98.0,2
8831,Peti,Flamengo,72.1,26
768,Naletona,Cruzeiro,74.9,12
412,Napana,Vasco da Gama,85.2,23
556,Fimimi,Vasco da Gama,97.3,23
5090,Fipa,Sao Paulo,64.4,32
7906,Dano,Cruzeiro,89.7,34
4092,Sacatipe,Gremio,79.7,3
29,Tisore,Palmeiras,72.7,1
9040,Resosaba,Gremio,98.5,3
6285,Midava,Santos,50.9,31
6274,Nodafesa,Sao Paulo,65.4,10
7974,Mifiromi,Fluminense,98.0,27
2062,Mapemi,Atletico Mineiro,53.6,19
2250,Napale,Gremio,71.2,5
8788,Lenaca,Internacional,52.0,7
7230,Selusada,Flamengo,97.3,31
5134,Ficacano,Fluminense,55.5,8
3968,Cocosepa,Fluminense,95.5,12
2930,Selusafe,Botafogo,58.9,26
7650,Fimipese,Atletico Mineiro,59.8,2
2141,Romaso,Corinthians,69.1,12
3747,Lusati,Cruzeiro,66.9,17
1733,Fero,Cruzeiro,62.7,24
1443,Nomisefi,Cruzeiro,93.9,39
4154,Jatolu,Fluminense,69.6,36
9190,Fico,Botafogo,70.3,21
2501,Sele,Flamengo,63.8,27
7638,Lumi,Fluminense,95.2,7
7644,Fibacose,Palmeiras,76.5,6
7290,Sele,Santos,95.9,20
3572,Jamisoca,Cruzeiro,87.3,24
873,Basova,Botafogo,96.1,20
2936,Tire,Vasco da Gama,70.2,18
6076,Todidi,Fluminense,57.8,23
5275,Pemire,Botafogo,75.8,9
5928,Dinoba,Palmeiras,80.4,12
6555,Fesalufi,Internacional,99.5,3
8935,Naluja,Fluminense,74.9,24
8205,Cadifi,Corinthians,58.8,22
5951,Soso,Atletico Mineiro,58.5,5
2470,Basefe,Gremio,89.2,7
2218,Corelere,Flamengo,67.6,16
23,Nomirefe,Sao Paulo,96.4,10
2073,Noleca,Cruzeiro,61.1,26
690,Mavavalu,Flamengo,54.2,8
3438,Sasa,Atletico Mineiro,51.3,27
1310,Narole,Santos,83.5,16
8517,Cajadi,Santos,62.4,40
283,Secapepa,Santos,96.5,9
4041,Dibacolu,Santos,96.6,8
942,Luca,Santos,67.9,5
7119,Rojaseti,Flamengo,67.5,31
5916,Luca,Vasco da Gama,63.2,16
4299,Pale,Fluminense,50.1,18
3755,Lele,Sao Paulo,67.0,33
8785,Mitosesa,Fluminense,74.5,10
8269,Sope,Sao Paulo,83.8,10
5808,Tile,Corinthians,88.2,5
2108,Cobaluda,Vasco da Gama,74.8,25
680,Vasepe,Internacional,70.2,22
962,Capafesa,Santos,52.4,12
3258,Manami,Atletico Mineiro,65.4,12
4104,Tocaba,Internacional,70.3,5
4312,Tomiso,Flamengo,52.3,29
4290,Fedivadi,Vasco da Gama,88.3,3
9196,Dico,Santos,72.4,32
8313,Cato,Sao Paulo,88.3,26
9150,Vale,Cruzeiro,62.3,10
1086,Pemafiro,Santos,94.5,21
3042,Levacaba,Gremio,97.1,11
2036,Lefe,Internacional,75.2,33
6470,Safi,Fluminense,59.6,20
557,Pajasemi,Gremio,51.9,40
1215,Sofe,Palmeiras,58.9,9
2858,Nodidaco,Internacional,90.4,11
8552,Pepalelu,Atletico Mineiro,53.6,15
4054,Nana,Gremio,66.5,15
3642,Dipamiti,Palmeiras,77.4,40
9390,Bajama,Corinthians,86.1,33
3095,Dimaro,Santos,88.7,19
1010,Vadaca,Flamengo,94.6,36
7883,Miro,Sao Paulo,76.7,19
2771,Bati,Vasco da Gama,74.6,19
7121,Refivasa,Palmeiras,97.8,19
5842,Baromiti,Sao Paulo,94.4,16
1911,Sajare,Fluminense,96.5,30
2818,Tipafipe,Palmeiras,93.5,13
7494,Cobaca,Sao Paulo,51.3,27
311,Jafico,Santos,79.3,31
3238,Miro,Sao Paulo,65.8,34
5980,Vaca,Fluminense,52.8,39
538,Daredi,Corinthians,92.3,25
733,Leno,Atletico Mineiro,58.0,10
6981,Fecaba,Flamengo,79.5,34
7212,Midale,Palmeiras,63.5,37
3279,Vapediro,Cruzeiro,65.8,39
6859,Lubalema,Palmeiras,50.9,7
149,Saca,Botafogo,52.1,10
7596,Mipere,Atletico Mineiro,71.9,39
3452,Dinodi,Sao Paulo,51.8,24
6787,Lule,Flamengo,85.7,19
3289,Pajamiso,Gremio,88.6,27
97,Diresese,Cruzeiro,56.7,1
8705,Cosofiva,Atletico Mineiro,61.3,32
7771,Noja,Atletico Mineiro,84.5,29
4017,Ficaca,Palmeiras,76.0,15
9112,Nosomire,Vasco da Gama,82.5,17
2702,Tiso,Palmeiras,57.6,20
1404,Pase,Palmeiras,98.1,31
9562,Fetipese,Cruzeiro,61.8,10
6909,Didatofi,Vasco da Gama,69.8,8
9217,Vanamami,Sao Paulo,56.7,3
5973,Tobaso,Corinthians,72.0,1
4527,Tiva,Gremio,96.3,8
6386,Naca,Palmeiras,61.5,6
2854,Sapedi,Corinthians,93.0,32
841,Toletomi,Cruzeiro,95.1,35
7149,Sefi,Gremio,67.9,33
1068,Diva,Cruzeiro,60.9,38
4567,Cobafe,Internacional,67.8,5
5086,Paro,Gremio,66.9,10
361,Nafe,Gremio,98.7,5
693,Luro,Flamengo,71.5,40
9783,Vadife,Vasco da Gama,95.1,29
8869,Minosova,Cruzeiro,93.1,19
7636,Jatopasa,Atletico Mineiro,51.8,37
3150,Cofejava,Sao Paulo,87.4,3
3759,Nocoja,Flamengo,83.0,25
1349,Java,Botafogo,88.2,27
4726,Diti,Santos,75.2,5
3351,Fevale,Palmeiras,94.3,16
7292,Dacore,Atletico Mineiro,55.0,5
913,Tito,Gremio,91.5,39
8937,Ledafe,Gremio,70.7,12
5479,Sore,Corinthians,69.0,10
4841,Jafeba,Sao Paulo,60.8,5
8678,Baluba,Sao Paulo,62.5,4
2855,Remama,Sao Paulo,91.0,28
4653,Vafepeno,Atletico Mineiro,67.6,36
9152,Remi,Corinthians,89.1,11
1850,Jasonare,Fluminense,60.5,37
8952,Mape,Internacional,55.3,13
7579,Lesare,Flamengo,67.9,25
4566,Coreja,Santos,92.9,18
7369,Nolesesa,Atletico Mineiro,93.2,29
1649,Reco,Flamengo,92.5,26
7995,Vaseno,Corinthians,61.5,16
7390,Rope,Fluminense,90.1,1
6399,Madi,Sao Paulo,60.0,1
973,Mifi,Palmeiras,62.6,22
8864,Vadi,Internacional,92.3,34
2139,Sorebase,Gremio,55.6,20
2491,Pedaso,Sao Paulo,88.6,9
757,Comidi,Cruzeiro,74.3,6
9909,Mapami,Fluminense,50.3,8
6922,Refeto,Cruzeiro,71.2,31
8603,Coso,Botafogo,69.8,27
7056,Dijase,Santos,90.9,4
4213,Ludifino,Internacional,72.8,1
1531,Mifedi,Santos,87.9,6
4474,Pejarono,Internacional,98.6,39
9892,Lepema,Internacional,78.5,31
7584,Socotima,Gremio,52.9,38
4452,Banosada,Gremio,96.6,6
7795,Fevaro,Vasco da Gama,89.6,37
4944,Tovale,Flamengo,90.5,35
7356,Cocafeto,Sao Paulo,90.1,30
6469,Miparesa,Flamengo,97.0,24
523,Noja,Atletico Mineiro,58.5,27
4505,Lusapele,Atletico Mineiro,95.6,4
8008,Cabafi,Vasco da Gama,60.6,17
2464,Rodidare,Vasco da Gama,84.5,40
7221,Bavaco,Corinthians,57.8,2
5361,Maluna,Cruzeiro,74.5,30
2948,Nalureno,Fluminense,86.0,8
3208,Feba,Internacional,86.9,34
11,Pasana,Corinthians,57.1,16
8372,Bami,Fluminense,86.1,12
3565,Tisenoba,Corinthians,55.5,34
4145,Daseja,Botafogo,74.0,32
5836,Nosa,Internacional,67.5,40
2435,Cabajaca,Gremio,84.0,9
1715,Fidare,Sao Paulo,93.1,3
1271,Roda,Gremio,97.5,38
9306,Rosodi,Corinthians,72.4,35
9714,Fipapa,Gremio,76.8,36
8306,Solefe,Palmeiras,66.3,34
7156,Feletiva,Atletico Mineiro,78.4,19
2817,Badire,Fluminense,66.6,17
9056,Sonapato,Sao Paulo,55.2,13
786,Roti,Palmeiras,50.5,36
4037,Sadicoco,Corinthians,88.5,6
3620,Mama,Internacional,66.8,5
3935,Rolemi,Internacional,82.4,37
3830,Lelu,Fluminense,84.9,35
3763,Roca,Palmeiras,55.2,21
3962,Sofinofi,Corinthians,93.0,14
7856,Padito,Cruzeiro,89.9,5
174,Noro,Cruzeiro,92.8,17
4014,Lupenoba,Sao Paulo,71.1,34
3711,Semi,Cruzeiro,84.8,37
5792,Rolepeso,Fluminense,53.3,34
193,Pedinofi,Atletico Mineiro,71.9,30
9179,Batocolu,Internacional,52.7,36
7815,Dipe,Corinthians,99.5,21
4,Sepesero,Atletico Mineiro,77.5,29
692,Maco,Botafogo,72.7,16
4706,Cabafesa,Fluminense,63.0,38
8571,Conope,Fluminense,56.8,2
5113,Pesa,Botafogo,64.7,30
4400,Dadicoja,Cruzeiro,84.6,33
9141,Bamasoja,Cruzeiro,76.4,8
5404,Mibadipe,Palmeiras,90.2,31
531,Soda,Santos,67.3,17
2465,Nobapaca,Vasco da Gama,63.5,11
2235,Vasofeja,Sao Paulo,84.3,27
2234,Leco,Corinthians,87.5,34
9412,Nomidalu,Botafogo,51.7,19
4405,Senono,Botafogo,53.9,35
8225,Dano,Palmeiras,93.5,16
1924,Penoso,Botafogo,69.8,36
4700,Jamirepa,Palmeiras,92.3,10
9837,Mavasope,Gremio,65.1,24
955,Lusa,Santos,82.1,10
6277,Lefepa,Internacional,55.3,3
3266,Refi,Internacional,67.3,20
2353,Fica,Fluminense,72.5,12
4333,Bana,Internacional,83.9,37
9612,Nodise,Corinthians,78.6,14
7437,Luva,Gremio,55.5,31
3229,Safepeco,Cruzeiro,72.4,21
6517,Firepeno,Gremio,65.9,26
6577,Fipase,Fluminense,85.8,30
2074,Soro,Flamengo,62.6,23
7765,Mase,Palmeiras,98.4,7
3596,Reto,Santos,90.2,2
9048,Sosaca,Botafogo,67.0,20
9188,Semasolu,Santos,87.1,28
8133,Palu,Atletico Mineiro,89.6,28
9758,Maserope,Santos,57.3,36
2144,Sope,Fluminense,86.6,35
5705,Coro,Sao Paulo,64.2,3
3568,Bada,Botafogo,69.6,31
3297,Felu,Vasco da Gama,51.2,33
5016,Timi,Santos,84.4,5
1337,Caroco,Santos,68.5,28
2689,Vapa,Fluminense,70.5,1
7414,Roledi,Sao Paulo,91.7,16
8751,Rema,Botafogo,89.0,40
5893,Lulere,Flamengo,80.1,26
1009,Mafepe,Sao Paulo,84.3,1
9387,Tisoluto,Vasco da Gama,99.0,17
816,Sajajadi,Sao Paulo,52.9,24
1553,Cale,Botafogo,96.6,1
6255,Macafi,Santos,75.7,3
9282,Sonase,Flamengo,83.8,33
3384,Fire,Cruzeiro,92.7,17
1287,Filuda,Corinthians,95.4,6
8368,Sami,Sao Paulo,70.0,4
9327,Nope,Santos,70.1,9
9987,Dase,Botafogo,77.3,32
788,Leronona,Palmeiras,66.3,14
3681,Micano,Botafogo,75.1,5
5083,Cajaro,Corinthians,51.4,20
1692,Toti,Sao Paulo,69.0,34
3111,Fedife,Gremio,62.4,8
5829,Nobamiro,Botafogo,50.7,11
3583,Tifetiro,Atletico Mineiro,89.7,23
4074,Sopereva,Corinthians,55.5,34
2054,Peso,Sao Paulo,55.6,15
4654,Resona,Internacional,55.6,3
5469,Mana,Gremio,86.2,40
1484,Sanaro,Internacional,74.3,2
3841,Matilesa,Botafogo,79.8,30
4346,Notose,Fluminense,69.7,23
7028,Pacadi,Botafogo,95.8,34
2034,Daco,Internacional,95.9,18
8973,Pefedadi,Palmeiras,75.9,3
4531,Tope,Botafogo,57.9,10
2681,Dina,Fluminense,75.7,1
5932,Rojanose,Gremio,77.0,22
2726,Fererefi,Fluminense,82.7,26
9655,Sesodimi,Santos,81.3,24
5215,Somi,Flamengo,91.8,28
238,Dilepe,Botafogo,99.9,1
9922,Nosafe,Sao Paulo,53.9,29
8837,Fele,Sao Paulo,56.7,29
7430,Ticofema,Atletico Mineiro,69.4,20
1691,Bafena,Vasco da Gama,87.9,17
5472,Nami,Sao Paulo,98.1,15
8787,Ledaco,Palmeiras,95.4,35
2015,Daco,Flamengo,98.8,19
7306,Camibati,Corinthians,92.0,13
6192,Cadava,Gremio,69.9,20
5680,Fesefi,Vasco da Gama,54.5,18
9516,Vafidaso,Vasco da Gama,91.5,32
2516,Lurocofi,Fluminense,83.3,6
5582,Lusesa,Palmeiras,99.3,31
4399,Dilufepa,Fluminense,62.1,2
4869,Firofe,Sao Paulo,71.4,2
2650,Roto,Atletico Mineiro,68.2,10
3053,Seto,Corinthians,84.2,11
4091,Lebasami,Flamengo,58.8,28
5431,Pasejava,Botafogo,82.7,4
1021,Mitoca,Fluminense,99.6,25
1922,Lufi,Flamengo,52.1,12
3966,Toba,Internacional,51.4,10
6472,Jale,Gremio,61.2,27
1851,Luva,Corinthians,79.3,21
5204,Badami,Internacional,63.9,5
8962,Daja,Internacional,97.0,39
2779,Ferocoma,Botafogo,76.7,1
4631,Tolu,Botafogo,85.9,7
3551,Comatire,Corinthians,85.4,7
922,Datoremi,Gremio,99.4,34
5073,Pedi,Atletico Mineiro,82.2,1
585,Roja,Cruzeiro,87.4,32
4126,Cajanama,Corinthians,69.1,34
8184,Vafelulu,Palmeiras,90.3,24
3591,Mimirero,Fluminense,82.7,21
689,Vanosa,Fluminense,82.8,23
9609,Lemareno,Santos,87.0,16
616,Lusadija,Palmeiras,98.7,3
2977,Dalemilu,Santos,81.2,19
1204,Jaseja,Flamengo,63.8,11
9828,Secavaso,Cruzeiro,88.8,23
449,Mitilu,Corinthians,98.6,31
8850,Seso,Fluminense,93.4,18
1812,Rejanama,Cruzeiro,70.4,21
8083,Dadiba,Fluminense,82.0,31
9883,Valu,Fluminense,69.8,2
3950,Luto,Internacional,63.3,34
1132,Cavacose,Botafogo,97.2,40
4978,Tolucaro,Vasco da Gama,65.5,4
6338,Lenodilu,Gremio,74.3,33
5874,Capadaro,Botafogo,64.2,6
4888,Masoroco,Sao Paulo,82.9,7
7805,Nocati,Vasco da Gama,99.1,35
8455,Tisomalu,Corinthians,92.3,12
5321,Noba,Botafogo,73.7,20
8245,Tidafere,Flamengo,67.8,29
8508,Reco,Atletico Mineiro,72.0,2
1977,Jano,Atletico Mineiro,62.4,31
6457,Namato,Corinthians,75.6,3
4276,Serere,Santos,67.7,35
6591,Cona,Gremio,52.2,31
631,Pare,Santos,72.3,6
8644,Leda,Corinthians,93.0,11
445,Pasapefe,Cruzeiro,50.9,29
3274,Dape,Botafogo,84.8,11
7198,Bamimiba,Sao Paulo,91.4,17
3722,Lejape,Flamengo,81.7,27
3072,Bacosona,Fluminense,82.6,2
5781,Nomaco,Vasco da Gama,60.5,19
9399,Toma,Internacional,84.7,22
4001,Topale,Corinthians,76.0,10
9850,Topaleco,Sao Paulo,93.6,36
9111,Vare,Internacional,90.7,15
740,Selefeso,Fluminense,69.0,15
4991,Tobalule,Santos,67.6,26
3819,Jasana,Fluminense,74.3,19
5557,Jadile,Flamengo,80.6,34
5140,Sobato,Internacional,91.8,37
4781,Sobalu,Fluminense,53.6,13
8046,Fesaja,Internacional,85.9,37
1311,Carelure,Fluminense,77.5,31
1707,Nopesomi,Botafogo,85.8,32
1856,Badarepe,Internacional,55.8,10
7649,Comafe,Palmeiras,97.7,3
9438,Lucoleba,Vasco da Gama,60.9,21
8612,Comi,Fluminense,79.7,11
4468,Roropa,Cruzeiro,76.4,4
1113,Dima,Internacional,86.2,25
8621,Pativaca,Gremio,89.1,21
1831,Vasetoro,Botafogo,76.6,5
2455,Jama,Internacional,71.6,6
9222,Sero,Gremio,75.7,12
4715,Jano,Vasco da Gama,51.2,34
4711,Mibato,Vasco da Gama,64.5,32
613,Filerosa,Atletico Mineiro,84.6,2
8843,Cafema,Flamengo,55.9,34
4173,Saba,Vasco da Gama,57.6,12
5812,Misevava,Santos,73.2,12
7317,Pesabami,Atletico Mineiro,62.2,26
3735,Luluba,Palmeiras,87.2,38
1588,Disefise,Sao Paulo,64.6,24
5669,Rolu,Internacional,52.5,2
5969,Peda,Botafogo,86.7,8
1600,Peletose,Fluminense,89.0,9
3605,Roco,Vasco da Gama,65.3,30
2616,Dafilema,Fluminense,50.0,30
5245,Sele,Santos,96.5,25
8494,Mito,Vasco da Gama,98.0,5
7413,Colu,Vasco da Gama,88.8,12
4660,Cafica,Sao Paulo,95.3,21
6171,Romi,Fluminense,50.0,23
9142,Misetoba,Fluminense,94.1,18
2438,Lereco,Gremio,81.4,15
5480,Mipeca,Botafogo,97.0,21
6578,Jaco,Internacional,73.3,1
1569,Senanafe,Internacional,62.7,7
7188,Pabaro,Gremio,74.2,33
934,Peluto,Internacional,57.4,40
1740,Manaja,Gremio,54.0,14
1034,Baromi,Fluminense,74.1,20
9839,Vami,Internacional,94.7,22
7877,Case,Internacional,94.3,14
3584,Vasoma,Gremio,95.5,37
5252,Micaba,Internacional,72.2,38
1165,Catiluna,Botafogo,59.9,21
9723,Somalulu,Fluminense,93.4,33
293,Pereti,Botafogo,57.4,18
6563,Dile,Gremio,98.6,34
4741,Resofile,Cruzeiro,67.2,4
3978,Sodi,Gremio,84.7,8
2595,Datise,Atletico Mineiro,73.1,29
592,Caja,Flamengo,93.2,1
4433,Fedabaro,Atletico Mineiro,84.1,16
5099,Pebanafi,Internacional,61.9,4
7871,Maluna,Gremio,65.5,18
1073,Somare,Internacional,78.3,39
3656,Nona,Vasco da Gama,51.5,1
4712,Semiba,Atletico Mineiro,69.7,16
1175,Vanaso,Botafogo,84.4,39
9825,Maluto,Internacional,52.4,12
4723,Sesacape,Internacional,94.3,20
9446,Nafinova,Vasco da Gama,91.3,1
9406,Dise,Gremio,61.8,25
180,Seto,Cruzeiro,97.3,7
7979,Rosatoto,Flamengo,84.9,20
4665,Jalumica,Botafogo,69.0,3
3545,Solebale,Botafogo,63.5,29
