id,nombre,equipo,puntaje,competencias
2088,Deportista_2088,Equipo_8,6,913728297
2089,Deportista_2089,Equipo_9,7,913728297
2090,Deportista_2090,Equipo_10,3,913728297
2091,Deportista_2091,Equipo_1,16,913728297
2092,Deportista_2092,Equipo_2,7,913728297
2093,Deportista_2093,Equipo_3,1,913728297
2094,Deportista_2094,Equipo_4,18,913728297
2095,Deportista_2095,Equipo_5,1,913728297
2096,Deportista_2096,Equipo_6,13,913728297
2097,Deportista_2097,Equipo_7,16,913728297
2098,Deportista_2098,Equipo_8,3,913728297
2099,Deportista_2099,Equipo_9,16,913728297
2100,Deportista_2100,Equipo_10,14,913728297
2101,Deportista_2101,Equipo_1,1,913728297
2102,Deportista_2102,Equipo_2,1,913728297
2103,Deportista_2103,Equipo_3,7,913728297
2104,Deportista_2104,Equipo_4,19,913728297
2105,Deportista_2105,Equipo_5,15,913728297
2106,Deportista_2106,Equipo_6,12,913728297
2107,Deportista_2107,Equipo_7,12,913728297
2108,Deportista_2108,Equipo_8,2,913728297
2109,Deportista_2109,Equipo_9,20,913728297
2110,Deportista_2110,Equipo_10,8,913728297
2111,Deportista_2111,Equipo_1,8,913728297
2112,Deportista_2112,Equipo_2,15,913728297
2113,Deportista_2113,Equipo_3,3,913728297
2114,Deportista_2114,Equipo_4,15,913728297
2115,Deportista_2115,Equipo_5,4,913728297
2116,Deportista_2116,Equipo_6,9,913728297
2117,Deportista_2117,Equipo_7,17,913728297
2118,Deportista_2118,Equipo_8,16,913728297
2119,Deportista_2119,Equipo_9,11,913728297
2120,Deportista_2120,Equipo_10,19,913728297
2121,Deportista_2121,Equipo_1,15,913728297
2122,Deportista_2122,Equipo_2,14,913728297
2123,Deportista_2123,Equipo_3,1,913728297
2124,Deportista_2124,Equipo_4,15,913728297
2125,Deportista_2125,Equipo_5,19,913728297
2126,Deportista_2126,Equipo_6,19,913728297
2127,Deportista_2127,Equipo_7,6,913728297
2128,Deportista_2128,Equipo_8,5,913728297
2129,Deportista_2129,Equipo_9,14,913728297
2130,Deportista_2130,Equipo_10,9,913728297
2131,Deportista_2131,Equipo_1,18,913728297
2132,Deportista_2132,Equipo_2,12,913728297
2133,Deportista_2133,Equipo_3,10,913728297
2134,Deportista_2134,Equipo_4,1,913728297
2135,Deportista_2135,Equipo_5,13,913728297
2136,Deportista_2136,Equipo_6,4,913728297
2137,Deportista_2137,Equipo_7,10,913728297
2138,Deportista_2138,Equipo_8,18,913728297
2139,Deportista_2139,Equipo_9,17,913728297
2140,Deportista_2140,Equipo_10,1,913728297
2141,Deportista_2141,Equipo_1,17,913728297
2142,Deportista_2142,Equipo_2,4,913728297
2143,Deportista_2143,Equipo_3,16,913728297
2144,Deportista_2144,Equipo_4,13,913728297
2145,Deportista_2145,Equipo_5,18,913728297
2146,Deportista_2146,Equipo_6,9,913728297
2147,Deportista_2147,Equipo_7,3,913728297
2148,Deportista_2148,Equipo_8,14,913728297
2149,Deportista_2149,Equipo_9,10,913728297
2150,Deportista_2150,Equipo_10,4,913728297
2151,Deportista_2151,Equipo_1,5,913728297
2152,Deportista_2152,Equipo_2,14,913728297
2153,Deportista_2153,Equipo_3,20,913728297
2154,Deportista_2154,Equipo_4,7,913728297
2155,Deportista_2155,Equipo_5,6,913728297
2156,Deportista_2156,Equipo_6,14,913728297
2157,Deportista_2157,Equipo_7,18,913728297
2158,Deportista_2158,Equipo_8,16,913728297
2159,Deportista_2159,Equipo_9,9,913728297
2160,Deportista_2160,Equipo_10,13,913728297
2161,Deportista_2161,Equipo_1,13,913728297
2162,Deportista_2162,Equipo_2,6,913728297
2163,Deportista_2163,Equipo_3,12,913728297
2164,Deportista_2164,Equipo_4,11,913728297
2165,Deportista_2165,Equipo_5,16,913728297
2166,Deportista_2166,Equipo_6,7,913728297
2167,Deportista_2167,Equipo_7,4,913728297
2168,Deportista_2168,Equipo_8,18,913728297
2169,Deportista_2169,Equipo_9,2,913728297
2170,Deportista_2170,Equipo_10,3,913728297
2171,Deportista_2171,Equipo_1,3,913728297
2172,Deportista_2172,Equipo_2,13,913728297
2173,Deportista_2173,Equipo_3,10,913728297
2174,Deportista_2174,Equipo_4,12,913728297
2175,Deportista_2175,Equipo_5,19,913728297
2176,Deportista_2176,Equipo_6,8,913728297
2177,Deportista_2177,Equipo_7,16,913728297
2178,Deportista_2178,Equipo_8,10,913728297
2179,Deportista_2179,Equipo_9,15,913728297
2180,Deportista_2180,Equipo_10,4,913728297
2181,Deportista_2181,Equipo_1,5,913728297
2182,Deportista_2182,Equipo_2,15,913728297
2183,Deportista_2183,Equipo_3,10,913728297
2184,Deportista_2184,Equipo_4,4,913728297
2185,Deportista_2185,Equipo_5,20,913728297
2186,Deportista_2186,Equipo_6,14,913728297
2187,Deportista_2187,Equipo_7,6,913728297
2188,Deportista_2188,Equipo_8,14,913728297
2189,Deportista_2189,Equipo_9,5,913728297
2190,Deportista_2190,Equipo_10,17,913728297
2191,Deportista_2191,Equipo_1,13,913728297
2192,Deportista_2192,Equipo_2,18,913728297
2193,Deportista_2193,Equipo_3,1,913728297
2194,Deportista_2194,Equipo_4,11,913728297
2195,Deportista_2195,Equipo_5,7,913728297
2196,Deportista_2196,Equipo_6,9,913728297
2197,Deportista_2197,Equipo_7,4,913728297
2198,Deportista_2198,Equipo_8,12,913728297
2199,Deportista_2199,Equipo_9,19,913728297
2200,Deportista_2200,Equipo_10,19,913728297
2201,Deportista_2201,Equipo_1,16,913728297
2202,Deportista_2202,Equipo_2,20,913728297
2203,Deportista_2203,Equipo_3,9,913728297
2204,Deportista_2204,Equipo_4,20,913728297
2205,Deportista_2205,Equipo_5,3,913728297
2206,Deportista_2206,Equipo_6,20,913728297
2207,Deportista_2207,Equipo_7,12,913728297
2208,Deportista_2208,Equipo_8,15,913728297
2209,Deportista_2209,Equipo_9,8,913728297
2210,Deportista_2210,Equipo_10,10,913728297
2211,Deportista_2211,Equipo_1,11,913728297
2212,Deportista_2212,Equipo_2,18,913728297
2213,Deportista_2213,Equipo_3,5,913728297
2214,Deportista_2214,Equipo_4,10,913728297
2215,Deportista_2215,Equipo_5,19,913728297
2216,Deportista_2216,Equipo_6,1,913728297
2217,Deportista_2217,Equipo_7,12,913728297
2218,Deportista_2218,Equipo_8,7,913728297
2219,Deportista_2219,Equipo_9,17,913728297
2220,Deportista_2220,Equipo_10,17,913728297
2221,Deportista_2221,Equipo_1,14,913728297
2222,Deportista_2222,Equipo_2,6,913728297
2223,Deportista_2223,Equipo_3,17,913728297
2224,Deportista_2224,Equipo_4,8,913728297
2225,Deportista_2225,Equipo_5,9,913728297
2226,Deportista_2226,Equipo_6,10,913728297
2227,Deportista_2227,Equipo_7,20,913728297
2228,Deportista_2228,Equipo_8,17,913728297
2229,Deportista_2229,Equipo_9,19,913728297
2230,Deportista_2230,Equipo_10,7,913728297
2231,Deportista_2231,Equipo_1,19,913728297
2232,Deportista_2232,Equipo_2,3,913728297
2233,Deportista_2233,Equipo_3,2,913728297
2234,Deportista_2234,Equipo_4,14,913728297
2235,Deportista_2235,Equipo_5,7,913728297
2236,Deportista_2236,Equipo_6,9,913728297
2237,Deportista_2237,Equipo_7,18,913728297
2238,Deportista_2238,Equipo_8,17,913728297
2239,Deportista_2239,Equipo_9,6,913728297
2240,Deportista_2240,Equipo_10,10,913728297
2241,Deportista_2241,Equipo_1,6,913728297
2242,Deportista_2242,Equipo_2,5,913728297
2243,Deportista_2243,Equipo_3,10,913728297
2244,Deportista_2244,Equipo_4,8,913728297
2245,Deportista_2245,Equipo_5,12,913728297
2246,Deportista_2246,Equipo_6,17,913728297
2247,Deportista_2247,Equipo_7,4,913728297
2248,Deportista_2248,Equipo_8,11,913728297
2249,Deportista_2249,Equipo_9,19,913728297
2250,Deportista_2250,Equipo_10,16,913728297
2251,Deportista_2251,Equipo_1,19,913728297
2252,Deportista_2252,Equipo_2,6,913728297
2253,Deportista_2253,Equipo_3,10,913728297
2254,Deportista_2254,Equipo_4,14,913728297
2255,Deportista_2255,Equipo_5,18,913728297
2256,Deportista_2256,Equipo_6,20,913728297
2257,Deportista_2257,Equipo_7,5,913728297
2258,Deportista_2258,Equipo_8,19,913728297
2259,Deportista_2259,Equipo_9,10,913728297
2260,Deportista_2260,Equipo_10,6,913728297
2261,Deportista_2261,Equipo_1,4,913728297
2262,Deportista_2262,Equipo_2,2,913728297
2263,Deportista_2263,Equipo_3,12,913728297
2264,Deportista_2264,Equipo_4,17,913728297
2265,Deportista_2265,Equipo_5,12,913728297
2266,Deportista_2266,Equipo_6,15,913728297
2267,Deportista_2267,Equipo_7,19,913728297
2268,Deportista_2268,Equipo_8,18,913728297
2269,Deportista_2269,Equipo_9,14,913728297
2270,Deportista_2270,Equipo_10,14,913728297
2271,Deportista_2271,Equipo_1,17,913728297
2272,Deportista_2272,Equipo_2,10,913728297
2273,Deportista_2273,Equipo_3,14,913728297
2274,Deportista_2274,Equipo_4,19,913728297
2275,Deportista_2275,Equipo_5,18,913728297
2276,Deportista_2276,Equipo_6,7,913728297
2277,Deportista_2277,Equipo_7,17,913728297
2278,Deportista_2278,Equipo_8,13,913728297
2279,Deportista_2279,Equipo_9,3,913728297
2280,Deportista_2280,Equipo_10,9,913728297
2281,Deportista_2281,Equipo_1,16,913728297
2282,Deportista_2282,Equipo_2,16,913728297
2283,Deportista_2283,Equipo_3,15,913728297
2284,Deportista_2284,Equipo_4,6,913728297
2285,Deportista_2285,Equipo_5,15,913728297
2286,Deportista_2286,Equipo_6,15,913728297
2287,Deportista_2287,Equipo_7,16,913728297
2288,Deportista_2288,Equipo_8,16,913728297
2289,Deportista_2289,Equipo_9,3,913728297
2290,Deportista_2290,Equipo_10,15,913728297
2291,Deportista_2291,Equipo_1,17,913728297
2292,Deportista_2292,Equipo_2,14,913728297
2293,Deportista_2293,Equipo_3,12,913728297
2294,Deportista_2294,Equipo_4,12,913728297
2295,Deportista_2295,Equipo_5,10,913728297
2296,Deportista_2296,Equipo_6,1,913728297
2297,Deportista_2297,Equipo_7,15,913728297
2298,Deportista_2298,Equipo_8,2,913728297
2299,Deportista_2299,Equipo_9,1,913728297
2300,Deportista_2300,Equipo_10,13,913728297
2301,Deportista_2301,Equipo_1,18,913728297
2302,Deportista_2302,Equipo_2,10,913728297
2303,Deportista_2303,Equipo_3,2,913728297
2304,Deportista_2304,Equipo_4,6,913728297
2305,Deportista_2305,Equipo_5,18,913728297
2306,Deportista_2306,Equipo_6,17,913728297
2307,Deportista_2307,Equipo_7,5,913728297
2308,Deportista_2308,Equipo_8,10,913728297
2309,Deportista_2309,Equipo_9,11,913728297
2310,Deportista_2310,Equipo_10,2,913728297
2311,Deportista_2311,Equipo_1,12,913728297
2312,Deportista_2312,Equipo_2,8,913728297
2313,Deportista_2313,Equipo_3,2,913728297
2314,Deportista_2314,Equipo_4,8,913728297
2315,Deportista_2315,Equipo_5,8,913728297
2316,Deportista_2316,Equipo_6,20,913728297
2317,Deportista_2317,Equipo_7,11,913728297
2318,Deportista_2318,Equipo_8,1,913728297
2319,Deportista_2319,Equipo_9,5,913728297
2320,Deportista_2320,Equipo_10,8,913728297
2321,Deportista_2321,Equipo_1,10,913728297
2322,Deportista_2322,Equipo_2,19,913728297
2323,Deportista_2323,Equipo_3,9,913728297
2324,Deportista_2324,Equipo_4,13,913728297
2325,Deportista_2325,Equipo_5,20,913728297
2326,Deportista_2326,Equipo_6,10,913728297
2327,Deportista_2327,Equipo_7,12,913728297
2328,Deportista_2328,Equipo_8,10,913728297
2329,Deportista_2329,Equipo_9,18,913728297
2330,Deportista_2330,Equipo_10,18,913728297
2331,Deportista_2331,Equipo_1,20,913728297
2332,Deportista_2332,Equipo_2,1,913728297
2333,Deportista_2333,Equipo_3,10,913728297
2334,Deportista_2334,Equipo_4,14,913728297
2335,Deportista_2335,Equipo_5,19,913728297
2336,Deportista_2336,Equipo_6,8,913728297
2337,Deportista_2337,Equipo_7,1,913728297
2338,Deportista_2338,Equipo_8,17,913728297
2339,Deportista_2339,Equipo_9,6,913728297
2340,Deportista_2340,Equipo_10,20,913728297
2341,Deportista_2341,Equipo_1,7,913728297
2342,Deportista_2342,Equipo_2,9,913728297
2343,Deportista_2343,Equipo_3,10,913728297
2344,Deportista_2344,Equipo_4,15,913728297
2345,Deportista_2345,Equipo_5,18,913728297
2346,Deportista_2346,Equipo_6,15,913728297
2347,Deportista_2347,Equipo_7,2,913728297
2348,Deportista_2348,Equipo_8,19,913728297
2349,Deportista_2349,Equipo_9,7,913728297
2350,Deportista_2350,Equipo_10,17,913728297
2351,Deportista_2351,Equipo_1,16,913728297
2352,Deportista_2352,Equipo_2,8,913728297
2353,Deportista_2353,Equipo_3,3,913728297
2354,Deportista_2354,Equipo_4,17,913728297
2355,Deportista_2355,Equipo_5,17,913728297
2356,Deportista_2356,Equipo_6,17,913728297
2357,Deportista_2357,Equipo_7,8,913728297
2358,Deportista_2358,Equipo_8,5,913728297
2359,Deportista_2359,Equipo_9,14,913728297
2360,Deportista_2360,Equipo_10,7,913728297
2361,Deportista_2361,Equipo_1,4,913728297
2362,Deportista_2362,Equipo_2,12,913728297
2363,Deportista_2363,Equipo_3,7,913728297
2364,Deportista_2364,Equipo_4,19,913728297
2365,Deportista_2365,Equipo_5,5,913728297
2366,Deportista_2366,Equipo_6,2,913728297
2367,Deportista_2367,Equipo_7,12,913728297
2368,Deportista_2368,Equipo_8,20,913728297
2369,Deportista_2369,Equipo_9,17,913728297
2370,Deportista_2370,Equipo_10,13,913728297
2371,Deportista_2371,Equipo_1,15,913728297
2372,Deportista_2372,Equipo_2,20,913728297
2373,Deportista_2373,Equipo_3,6,913728297
2374,Deportista_2374,Equipo_4,11,913728297
2375,Deportista_2375,Equipo_5,7,913728297
2376,Deportista_2376,Equipo_6,6,913728297
2377,Deportista_2377,Equipo_7,18,913728297
2378,Deportista_2378,Equipo_8,18,913728297
2379,Deportista_2379,Equipo_9,10,913728297
2380,Deportista_2380,Equipo_10,9,913728297
2381,Deportista_2381,Equipo_1,4,913728297
2382,Deportista_2382,Equipo_2,18,913728297
2383,Deportista_2383,Equipo_3,16,913728297
2384,Deportista_2384,Equipo_4,12,913728297
2385,Deportista_2385,Equipo_5,16,913728297
2386,Deportista_2386,Equipo_6,9,913728297
2387,Deportista_2387,Equipo_7,17,913728297
2388,Deportista_2388,Equipo_8,3,913728297
2389,Deportista_2389,Equipo_9,15,913728297
2390,Deportista_2390,Equipo_10,6,913728297
2391,Deportista_2391,Equipo_1,10,913728297
2392,Deportista_2392,Equipo_2,3,913728297
2393,Deportista_2393,Equipo_3,12,913728297
2394,Deportista_2394,Equipo_4,2,913728297
2395,Deportista_2395,Equipo_5,9,913728297
2396,Deportista_2396,Equipo_6,7,913728297
2397,Deportista_2397,Equipo_7,17,913728297
2398,Deportista_2398,Equipo_8,10,913728297
2399,Deportista_2399,Equipo_9,4,913728297
2400,Deportista_2400,Equipo_10,7,913728297
2401,Deportista_2401,Equipo_1,16,913728297
2402,Deportista_2402,Equipo_2,20,913728297
2403,Deportista_2403,Equipo_3,6,913728297
2404,Deportista_2404,Equipo_4,7,913728297
2405,Deportista_2405,Equipo_5,15,913728297
2406,Deportista_2406,Equipo_6,2,913728297
2407,Deportista_2407,Equipo_7,6,913728297
2408,Deportista_2408,Equipo_8,14,913728297
2409,Deportista_2409,Equipo_9,16,913728297
2410,Deportista_2410,Equipo_10,10,913728297
2411,Deportista_2411,Equipo_1,9,913728297
2412,Deportista_2412,Equipo_2,19,913728297
2413,Deportista_2413,Equipo_3,11,913728297
2414,Deportista_2414,Equipo_4,20,913728297
2415,Deportista_2415,Equipo_5,8,913728297
2416,Deportista_2416,Equipo_6,4,913728297
2417,Deportista_2417,Equipo_7,13,913728297
2418,Deportista_2418,Equipo_8,8,913728297
2419,Deportista_2419,Equipo_9,16,913728297
2420,Deportista_2420,Equipo_10,11,913728297
2421,Deportista_2421,Equipo_1,17,913728297
2422,Deportista_2422,Equipo_2,5,913728297
2423,Deportista_2423,Equipo_3,19,913728297
2424,Deportista_2424,Equipo_4,11,913728297
2425,Deportista_2425,Equipo_5,5,913728297
2426,Deportista_2426,Equipo_6,10,913728297
2427,Deportista_2427,Equipo_7,15,913728297
2428,Deportista_2428,Equipo_8,2,913728297
2429,Deportista_2429,Equipo_9,16,913728297
2430,Deportista_2430,Equipo_10,2,913728297
2431,Deportista_2431,Equipo_1,19,913728297
2432,Deportista_2432,Equipo_2,11,913728297
2433,Deportista_2433,Equipo_3,11,913728297
2434,Deportista_2434,Equipo_4,2,913728297
2435,Deportista_2435,Equipo_5,11,913728297
2436,Deportista_2436,Equipo_6,20,913728297
2437,Deportista_2437,Equipo_7,7,913728297
2438,Deportista_2438,Equipo_8,12,913728297
2439,Deportista_2439,Equipo_9,6,913728297
2440,Deportista_2440,Equipo_10,11,913728297
2441,Deportista_2441,Equipo_1,1,913728297
2442,Deportista_2442,Equipo_2,6,913728297
2443,Deportista_2443,Equipo_3,1,913728297
2444,Deportista_2444,Equipo_4,15,913728297
2445,Deportista_2445,Equipo_5,8,913728297
2446,Deportista_2446,Equipo_6,3,913728297
2447,Deportista_2447,Equipo_7,4,913728297
2448,Deportista_2448,Equipo_8,9,913728297
2449,Deportista_2449,Equipo_9,10,913728297
2450,Deportista_2450,Equipo_10,4,913728297
2451,Deportista_2451,Equipo_1,5,913728297
2452,Deportista_2452,Equipo_2,10,913728297
2453,Deportista_2453,Equipo_3,10,913728297
2454,Deportista_2454,Equipo_4,8,913728297
2455,Deportista_2455,Equipo_5,3,913728297
2456,Deportista_2456,Equipo_6,16,913728297
2457,Deportista_2457,Equipo_7,18,913728297
2458,Deportista_2458,Equipo_8,14,913728297
2459,Deportista_2459,Equipo_9,8,913728297
2460,Deportista_2460,Equipo_10,6,913728297
2461,Deportista_2461,Equipo_1,16,913728297
2462,Deportista_2462,Equipo_2,5,913728297
2463,Deportista_2463,Equipo_3,13,913728297
2464,Deportista_2464,Equipo_4,17,913728297
2465,Deportista_2465,Equipo_5,19,913728297
2466,Deportista_2466,Equipo_6,6,913728297
2467,Deportista_2467,Equipo_7,6,913728297
2468,Deportista_2468,Equipo_8,6,913728297
2469,Deportista_2469,Equipo_9,8,913728297
2470,Deportista_2470,Equipo_10,10,913728297
2471,Deportista_2471,Equipo_1,10,913728297
2472,Deportista_2472,Equipo_2,18,913728297
2473,Deportista_2473,Equipo_3,7,913728297
2474,Deportista_2474,Equipo_4,9,913728297
2475,Deportista_2475,Equipo_5,11,913728297
2476,Deportista_2476,Equipo_6,5,913728297
2477,Deportista_2477,Equipo_7,6,913728297
2478,Deportista_2478,Equipo_8,18,913728297
2479,Deportista_2479,Equipo_9,5,913728297
2480,Deportista_2480,Equipo_10,11,913728297
2481,Deportista_2481,Equipo_1,10,913728297
2482,Deportista_2482,Equipo_2,18,913728297
2483,Deportista_2483,Equipo_3,3,913728297
2484,Deportista_2484,Equipo_4,2,913728297
2485,Deportista_2485,Equipo_5,7,913728297
2486,Deportista_2486,Equipo_6,12,913728297
2487,Deportista_2487,Equipo_7,9,913728297
2488,Deportista_2488,Equipo_8,7,913728297
2489,Deportista_2489,Equipo_9,4,913728297
2490,Deportista_2490,Equipo_10,12,913728297
2491,Deportista_2491,Equipo_1,13,913728297
2492,Deportista_2492,Equipo_2,12,913728297
2493,Deportista_2493,Equipo_3,8,913728297
2494,Deportista_2494,Equipo_4,7,913728297
2495,Deportista_2495,Equipo_5,7,913728297
2496,Deportista_2496,Equipo_6,7,913728297
2497,Deportista_2497,Equipo_7,5,913728297
2498,Deportista_2498,Equipo_8,2,913728297
2499,Deportista_2499,Equipo_9,18,913728297
2500,Deportista_2500,Equipo_10,9,913728297
2501,Deportista_2501,Equipo_1,19,913728297
2502,Deportista_2502,Equipo_2,12,913728297
2503,Deportista_2503,Equipo_3,5,913728297
2504,Deportista_2504,Equipo_4,13,913728297
2505,Deportista_2505,Equipo_5,17,913728297
2506,Deportista_2506,Equipo_6,13,913728297
2507,Deportista_2507,Equipo_7,16,913728297
2508,Deportista_2508,Equipo_8,11,913728297
2509,Deportista_2509,Equipo_9,5,913728297
2510,Deportista_2510,Equipo_10,15,913728297
2511,Deportista_2511,Equipo_1,7,913728297
2512,Deportista_2512,Equipo_2,10,913728297
2513,Deportista_2513,Equipo_3,17,913728297
2514,Deportista_2514,Equipo_4,10,913728297
2515,Deportista_2515,Equipo_5,19,913728297
2516,Deportista_2516,Equipo_6,10,913728297
2517,Deportista_2517,Equipo_7,9,913728297
2518,Deportista_2518,Equipo_8,15,913728297
2519,Deportista_2519,Equipo_9,11,913728297
2520,Deportista_2520,Equipo_10,12,913728297
2521,Deportista_2521,Equipo_1,6,913728297
2522,Deportista_2522,Equipo_2,20,913728297
2523,Deportista_2523,Equipo_3,1,913728297
2524,Deportista_2524,Equipo_4,4,913728297
2525,Deportista_2525,Equipo_5,20,913728297
2526,Deportista_2526,Equipo_6,12,913728297
2527,Deportista_2527,Equipo_7,3,913728297
2528,Deportista_2528,Equipo_8,20,913728297
2529,Deportista_2529,Equipo_9,16,913728297
2530,Deportista_2530,Equipo_10,18,913728297
2531,Deportista_2531,Equipo_1,6,913728297
2532,Deportista_2532,Equipo_2,2,913728297
2533,Deportista_2533,Equipo_3,12,913728297
2534,Deportista_2534,Equipo_4,11,913728297
2535,Deportista_2535,Equipo_5,14,913728297
2536,Deportista_2536,Equipo_6,12,913728297
2537,Deportista_2537,Equipo_7,19,913728297
2538,Deportista_2538,Equipo_8,20,913728297
2539,Deportista_2539,Equipo_9,6,913728297
2540,Deportista_2540,Equipo_10,7,913728297
2541,Deportista_2541,Equipo_1,5,913728297
2542,Deportista_2542,Equipo_2,14,913728297
2543,Deportista_2543,Equipo_3,11,913728297
2544,Deportista_2544,Equipo_4,10,913728297
2545,Deportista_2545,Equipo_5,14,913728297
2546,Deportista_2546,Equipo_6,12,913728297
2547,Deportista_2547,Equipo_7,18,913728297
2548,Deportista_2548,Equipo_8,9,913728297
2549,Deportista_2549,Equipo_9,9,913728297
2550,Deportista_2550,Equipo_10,2,913728297
2551,Deportista_2551,Equipo_1,14,913728297
2552,Deportista_2552,Equipo_2,5,913728297
2553,Deportista_2553,Equipo_3,20,913728297
2554,Deportista_2554,Equipo_4,14,913728297
2555,Deportista_2555,Equipo_5,19,913728297
2556,Deportista_2556,Equipo_6,13,913728297
2557,Deportista_2557,Equipo_7,10,913728297
2558,Deportista_2558,Equipo_8,2,913728297
2559,Deportista_2559,Equipo_9,3,913728297
2560,Deportista_2560,Equipo_10,17,913728297
2561,Deportista_2561,Equipo_1,2,913728297
2562,Deportista_2562,Equipo_2,18,913728297
2563,Deportista_2563,Equipo_3,13,913728297
2564,Deportista_2564,Equipo_4,19,913728297
2565,Deportista_2565,Equipo_5,6,913728297
2566,Deportista_2566,Equipo_6,6,913728297
2567,Deportista_2567,Equipo_7,8,913728297
2568,Deportista_2568,Equipo_8,2,913728297
2569,Deportista_2569,Equipo_9,7,913728297
2570,Deportista_2570,Equipo_10,4,913728297
2571,Deportista_2571,Equipo_1,6,913728297
2572,Deportista_2572,Equipo_2,20,913728297
2573,Deportista_2573,Equipo_3,6,913728297
2574,Deportista_2574,Equipo_4,18,913728297
2575,Deportista_2575,Equipo_5,15,913728297
2576,Deportista_2576,Equipo_6,15,913728297
2577,Deportista_2577,Equipo_7,14,913728297
2578,Deportista_2578,Equipo_8,18,913728297
2579,Deportista_2579,Equipo_9,11,913728297
2580,Deportista_2580,Equipo_10,10,913728297
2581,Deportista_2581,Equipo_1,11,913728297
2582,Deportista_2582,Equipo_2,6,913728297
2583,Deportista_2583,Equipo_3,10,913728297
2584,Deportista_2584,Equipo_4,18,913728297
2585,Deportista_2585,Equipo_5,5,913728297
2586,Deportista_2586,Equipo_6,12,913728297
2587,Deportista_2587,Equipo_7,1,913728297
2588,Deportista_2588,Equipo_8,1,913728297
2589,Deportista_2589,Equipo_9,7,913728297
2590,Deportista_2590,Equipo_10,6,913728297
2591,Deportista_2591,Equipo_1,16,913728297
2592,Deportista_2592,Equipo_2,9,913728297
2593,Deportista_2593,Equipo_3,5,913728297
2594,Deportista_2594,Equipo_4,19,913728297
2595,Deportista_2595,Equipo_5,6,913728297
2596,Deportista_2596,Equipo_6,2,913728297
2597,Deportista_2597,Equipo_7,8,913728297
2598,Deportista_2598,Equipo_8,7,913728297
2599,Deportista_2599,Equipo_9,9,913728297
2600,Deportista_2600,Equipo_10,4,913728297
2601,Deportista_2601,Equipo_1,8,913728297
2602,Deportista_2602,Equipo_2,18,913728297
2603,Deportista_2603,Equipo_3,10,913728297
2604,Deportista_2604,Equipo_4,15,913728297
2605,Deportista_2605,Equipo_5,8,913728297
2606,Deportista_2606,Equipo_6,9,913728297
2607,Deportista_2607,Equipo_7,12,913728297
2608,Deportista_2608,Equipo_8,4,913728297
2609,Deportista_2609,Equipo_9,8,913728297
2610,Deportista_2610,Equipo_10,14,913728297
2611,Deportista_2611,Equipo_1,3,913728297
2612,Deportista_2612,Equipo_2,1,913728297
2613,Deportista_2613,Equipo_3,5,913728297
2614,Deportista_2614,Equipo_4,18,913728297
2615,Deportista_2615,Equipo_5,14,913728297
2616,Deportista_2616,Equipo_6,17,913728297
2617,Deportista_2617,Equipo_7,19,913728297
2618,Deportista_2618,Equipo_8,2,913728297
2619,Deportista_2619,Equipo_9,12,913728297
2620,Deportista_2620,Equipo_10,8,913728297
2621,Deportista_2621,Equipo_1,19,913728297
2622,Deportista_2622,Equipo_2,14,913728297
2623,Deportista_2623,Equipo_3,9,913728297
2624,Deportista_2624,Equipo_4,10,913728297
2625,Deportista_2625,Equipo_5,11,913728297
2626,Deportista_2626,Equipo_6,13,913728297
2627,Deportista_2627,Equipo_7,10,913728297
2628,Deportista_2628,Equipo_8,6,913728297
2629,Deportista_2629,Equipo_9,4,913728297
2630,Deportista_2630,Equipo_10,19,913728297
2631,Deportista_2631,Equipo_1,7,913728297
2632,Deportista_2632,Equipo_2,2,913728297
2633,Deportista_2633,Equipo_3,2,913728297
2634,Deportista_2634,Equipo_4,9,913728297
2635,Deportista_2635,Equipo_5,2,913728297
2636,Deportista_2636,Equipo_6,16,913728297
2637,Deportista_2637,Equipo_7,16,913728297
2638,Deportista_2638,Equipo_8,3,913728297
2639,Deportista_2639,Equipo_9,9,913728297
2640,Deportista_2640,Equipo_10,12,913728297
2641,Deportista_2641,Equipo_1,19,913728297
2642,Deportista_2642,Equipo_2,8,913728297
2643,Deportista_2643,Equipo_3,20,913728297
2644,Deportista_2644,Equipo_4,7,913728297
2645,Deportista_2645,Equipo_5,8,913728297
2646,Deportista_2646,Equipo_6,12,913728297
2647,Deportista_2647,Equipo_7,12,913728297
2648,Deportista_2648,Equipo_8,4,913728297
2649,Deportista_2649,Equipo_9,8,913728297
2650,Deportista_2650,Equipo_10,10,913728297
2651,Deportista_2651,Equipo_1,12,913728297
2652,Deportista_2652,Equipo_2,1,913728297
2653,Deportista_2653,Equipo_3,17,913728297
2654,Deportista_2654,Equipo_4,2,913728297
2655,Deportista_2655,Equipo_5,19,913728297
2656,Deportista_2656,Equipo_6,20,913728297
2657,Deportista_2657,Equipo_7,20,913728297
2658,Deportista_2658,Equipo_8,17,913728297
2659,Deportista_2659,Equipo_9,13,913728297
2660,Deportista_2660,Equipo_10,2,913728297
2661,Deportista_2661,Equipo_1,20,913728297
2662,Deportista_2662,Equipo_2,18,913728297
2663,Deportista_2663,Equipo_3,10,913728297
2664,Deportista_2664,Equipo_4,8,913728297
2665,Deportista_2665,Equipo_5,17,913728297
2666,Deportista_2666,Equipo_6,9,913728297
2667,Deportista_2667,Equipo_7,5,913728297
2668,Deportista_2668,Equipo_8,6,913728297
2669,Deportista_2669,Equipo_9,4,913728297
